airport_id,name,city,country,IATA,ICAO,latitude,longitude,altitude,timezone,DST,Tz_database_time_zone	,type,source,google_airport_name,google_place_id,google_airport_full_address,airport_rating,number_ratings,website
3129,Biratnagar Airport,Biratnagar,Nepal,BIR,VNVT,26.48150062561035,87.26399993896484,236,5.75,N,Asia/Katmandu,airport,OurAirports,Biratnagar Airport,ChIJR2I9b3507zkR_1X63nK5trk,"Biratnagar Airport, Biratnagar 56613, Nepal",3.6,448,http://www.biratnagarairport.org.np/
3130,Agatti Airport,Agatti Island,India,AGX,VOAT,10.823699951171877,72.1760025024414,14,5.5,N,Asia/Calcutta,airport,OurAirports,Agatti Airport,ChIJxZLqzjqInjsRrKqekhtW4YQ,"Agatti Airport, Airport Rd, Agatti, Lakshadweep 682553, India",4.2,151,https://www.aai.aero/
3131,Kempegowda International Airport,Bangalore,India,BLR,VOBL,13.1979,77.706299,3000,5.5,N,Asia/Calcutta,airport,OurAirports,Kempegowda International Airport Bengaluru,ChIJZWJEdf4crjsRjkEpoelwbCk,"Kempegowda International Airport Bengaluru (BLR), KIAL Rd, Devanahalli, Bengaluru, Karnataka 560300, India",4.5,20370,http://www.bengaluruairport.com/
3132,Bellary Airport,Bellary,India,BEP,VOBI,15.162799835205078,76.88279724121094,30,5.5,N,Asia/Calcutta,airport,OurAirports,National Airport Authority OIC,ChIJKQAFy1MStzsRZE0EK5Hcsy0,"National Airport Authority OIC, Bellary Airport Helipad, Kolagal Road, Ashok Nagar, Ballari, Karnataka 583104, India",3.9,8,not found
3133,Bidar Air Force Station,Bidar,India,\N,VOBR,17.908100128173828,77.48709869384766,2178,5.5,N,Asia/Calcutta,airport,OurAirports,Airport Area,ChIJ0SvJkcjHzjsRHZJsHAuzSYo,"Airport Area, Bidar, Karnataka 585401, India",3.8,5,not found
3134,Vijayawada Airport,Vijayawada,India,VGA,VOBZ,16.530399322509766,80.79679870605469,82,5.5,N,Asia/Calcutta,airport,OurAirports,Vijayawada International Airport,ChIJ-e-966_iNToRxSQuK02EvAE,"Vijayawada International Airport, NH16, Gannavaram, Andhra Pradesh 521102, India",4,1093,https://www.aai.aero/hi/airports/vijayawada
3135,Coimbatore International Airport,Coimbatore,India,CJB,VOCB,11.029999733,77.0434036255,1324,5.5,N,Asia/Calcutta,airport,OurAirports,Coimbatore International Airport,ChIJr6lem7xXqDsReEaM9A2hfjE,"Coimbatore International Airport, Airport Rd, Civil Aerodrome Post, Peelamedu, Coimbatore, Tamil Nadu 641014, India",4,1524,https://www.aai.aero/en/airports/coimbatore
3136,Cochin International Airport,Kochi,India,COK,VOCI,10.152,76.401901,30,5.5,N,Asia/Calcutta,airport,OurAirports,Cochin International Airport,ChIJb0qPdIIICDsRWISWXeTrsjA,"Cochin International Airport (COK), Airport Rd, Kochi, Kerala 683111, India",4.3,5961,http://www.cial.aero/
3137,Calicut International Airport,Calicut,India,CCJ,VOCL,11.1367998123,75.95529937740001,342,5.5,N,Asia/Calcutta,airport,OurAirports,Kozhikode International Airport (CCJ),ChIJ3yaItv5OpjsReigCbYGd8qw,"Kozhikode International Airport (CCJ), Calicut Airport P.O, Calicut Airport Rd, Karipur, Kerala 673647, India",3.8,1750,https://www.aai.aero/en/airports/calicut
3138,Kadapa Airport,Cuddapah,India,CDP,VOCP,14.51,78.772778,430,5.5,N,Asia/Calcutta,airport,OurAirports,Kadapa Airport,ChIJGYE31BVxszsRHkP2fzLy4ls,"Kadapa Airport, Kadapa, Andhra Pradesh 516162, India",4,319,https://www.aai.aero/en/node/4441
3139,Car Nicobar Air Force Station,Carnicobar,India,CBD,VOCX,9.152509689331056,92.8196029663086,5,5.5,N,Asia/Calcutta,airport,OurAirports,Car Nicobar,ChIJd7DW9fxfYzARNb_KD-zmpKQ,"Car Nicobar, Andaman and Nicobar Islands",4.3,89,not found
3140,Dundigul Air Force Academy,Dundigul,India,\N,VODG,17.627199173,78.40339660640001,2013,5.5,N,Asia/Calcutta,airport,OurAirports,Indian Air Force Academy,ChIJQVWz30OJyzsRlOZ8FWC5ZYY,"Indian Air Force Academy, Medak-Hyderabad Road, Dundigal, Telangana 500043, India",4.6,458,http://indianairforce.nic.in/air-force-academy
3141,Begumpet Airport,Hyderabad,India,BPM,VOHY,17.4531002045,78.4675979614,1742,5.5,N,Asia/Calcutta,airport,OurAirports,Begumpet Airport,ChIJE4T3PJmQyzsRIZ6eXFK9u6w,"Begumpet Airport, Begumpet Airport Road, Prakash Nagar, Begumpet, Hyderabad, Telangana 500016, India",4,665,not found
3142,Madurai Airport,Madurai,India,IXM,VOMD,9.83450984955,78.09339904790002,459,5.5,N,Asia/Calcutta,airport,OurAirports,Madurai Airport,ChIJFSAYuGnQADsRF3_75hRYz5A,"Madurai Airport, Airport Rd, Madurai, Tamil Nadu 625022, India",4.4,1545,https://www.aai.aero/en/airports/madurai
3143,Mangalore International Airport,Mangalore,India,IXE,VOML,12.961299896199998,74.89009857180001,337,5.5,N,Asia/Calcutta,airport,OurAirports,Mangalore International Airport,ChIJ6ZVtYdNQozsRMFoW2CJz1UY,"Mangalore Int'l Airport, Bajpe Main Rd, Kenjar, Karnataka 574142, India",3.9,1290,https://www.aai.aero/en/airports/mangalore
3144,Chennai International Airport,Madras,India,MAA,VOMM,12.990005493164062,80.16929626464844,52,5.5,N,Asia/Calcutta,airport,OurAirports,Chennai International Airport,ChIJl2OoXR9eUjoRR27ibiEvCSE,"Chennai International Airport (MAA), GST Rd, Meenambakkam, Chennai, Tamil Nadu 600027, India",3.9,7567,https://www.aai.aero/en/airports/chennai
3145,Nagarjuna Sagar Airport,Nagarjunsagar,India,\N,VONS,16.542699813842773,79.3187026977539,658,5.5,N,Asia/Calcutta,airport,OurAirports,Nagarjuna Sagar Airport,ChIJEb2vBIqzyjsRZZ3sFF-HOQI,"Nagarjuna Sagar Airport, Right bank, Nagarjuna Sagar,, Vijayapuri South, Nagarjuna Sagar, Andhra Pradesh, India",3.5,28,not found
3146,Vir Savarkar International Airport,Port Blair,India,IXZ,VOPB,11.641200065612793,92.72969818115234,14,5.5,N,Asia/Calcutta,airport,OurAirports,Veer Savarkar International Airport,ChIJ_0wQx1GUiDAR8NlzS1h3Imk,"Veer Savarkar International Airport, Lamba Line, Port Blair, Andaman and Nicobar Islands 744103, India",4.1,788,https://www.aai.aero/en/airports/portblair
3147,Pondicherry Airport,Pendicherry,India,PNY,VOPC,11.968,79.812,134,5.5,N,Asia/Calcutta,airport,OurAirports,Puducherry Airport,ChIJRZSm8EhhUzoR8eNtcbalci4,"Puducherry Airport, Lawspet, Puducherry, 605008, India",4,234,https://www.aai.aero/en/airports/pondicherry
3148,Rajahmundry Airport,Rajahmundry,India,RJA,VORY,17.1103992462,81.81819915770001,151,5.5,N,Asia/Calcutta,airport,OurAirports,Rajahmundry Airport,ChIJLZDUFImgNzoRk1x7lnNgj98,"Rajahmundry Airport, Madhurapudi, Andhra Pradesh 533103, India",4,412,not found
3149,Salem Airport,Salem,India,SXV,VOSM,11.78330039978,78.06559753418,1008,5.5,N,Asia/Calcutta,airport,OurAirports,McNary Field,ChIJAyUzL7j4v1QRptUewj9RAbw,"McNary Field (SLE), 2990 25th St SE, Salem, OR 97302, USA",4.4,12,http://www.cityofsalem.net/Pages/about-the-salem-municipal-airport.aspx
3150,Tanjore Air Force Base,Tanjore,India,TJV,VOTJ,10.722399711608887,79.10160064697266,253,5.5,N,Asia/Calcutta,airport,OurAirports,"Indian Air Force Station, Thanjavur",ChIJ2yHCALi-qjsRZ3pMzvVqE4E,"Indian Air Force Station, Thanjavur, Pillayarpatti layout, Thanjavur, Tamil Nadu 613005, India",4.6,43,not found
3151,Tirupati Airport,Tirupeti,India,TIR,VOTP,13.632499694800005,79.543296814,350,5.5,N,Asia/Calcutta,airport,OurAirports,Tirupati International Airport,ChIJlWAORJJITToRhpaUKyetuvE,"Tirupati International Airport, Renigunta Airport Road, Tirupati, Andhra Pradesh 517520, India",4.2,761,not found
3152,Tiruchirapally Civil Airport Airport,Tiruchirappalli,India,TRZ,VOTR,10.765399932861328,78.70970153808594,288,5.5,N,Asia/Calcutta,airport,OurAirports,not found,not found,not found,not found,not found,not found
3153,Trivandrum International Airport,Trivandrum,India,TRV,VOTV,8.48211956024,76.9200973511,15,5.5,N,Asia/Calcutta,airport,OurAirports,Trivandrum International Airport,ChIJlbKEE4C7BTsR92Udc6T1WR0,"Trivandrum International Airport (TRV), Airport Rd, Chacka, Thiruvananthapuram, Kerala 695008, India",4.1,2626,https://www.aai.aero/en/node/2654
3154,Tambaram Air Force Station,Tambaram,India,\N,VOTX,12.90719985961914,80.12190246582031,90,5.5,N,Asia/Calcutta,airport,OurAirports,Air Force Station,ChIJOSOwJDdfUjoRvU7n6LDx84s,"Air Force Station, Tambaram, Chennai, Tamil Nadu, India",not found,not found,not found
3155,Paro Airport,Thimphu,Bhutan,PBH,VQPR,27.403200149499998,89.42459869380001,7332,6.0,N,Asia/Thimphu,airport,OurAirports,Paro International Airport,ChIJs0f0juqd4TkRFlvYf8e2LtU,"Paro International Airport, Airport Road Paro, 12001, Bhutan",4.5,615,not found
3156,Malé International Airport,Male,Maldives,MLE,VRMM,4.191830158233644,73.52909851074219,6,5.0,U,Indian/Maldives,airport,OurAirports,Velana International Airport,ChIJlQRfQBF_PzsRoqXl2V4AqhU,"Velana International Airport (MLE), Airport Main Rd, Malé 22000, Maldives",4,942,http://www.macl.aero/
3157,Don Mueang International Airport,Bangkok,Thailand,DMK,VTBD,13.912599563599999,100.607002258,9,7.0,U,Asia/Bangkok,airport,OurAirports,Don Mueang International Airport,ChIJLaasHYiC4jARoP8LPbMAAQ8,"Don Mueang International Airport (DMK), 222 Vibhavadi Rangsit Rd, Khwaeng Sanambin, Khet Don Mueang, Krung Thep Maha Nakhon 10210, Thailand",3.7,4579,https://www.airportthai.co.th/
3158,Kamphaeng Saen Airport,Nakhon Pathom,Thailand,KDT,VTBK,14.1020002365,99.9171981812,30,7.0,U,Asia/Bangkok,airport,OurAirports,Kamphaeng Saen Airport,ChIJRa9xT3ZV4jARnbFKyunFzwc,"Kamphaeng Saen Airport, Tambon Kra Tip, Amphoe Kamphaeng Saen, Chang Wat Nakhon Pathom 73180, Thailand",not found,not found,not found
3159,Khok Kathiam Airport,Lop Buri,Thailand,\N,VTBL,14.8746004105,100.663002014,123,7.0,U,Asia/Bangkok,airport,OurAirports,Khok Kathiam Air Force Base,ChIJZYI0P4ABHjERaFBpRwF7gnk,"Khok Kathiam Air Force Base, Tambon Khao Phra Ngam, Amphoe Mueang Lop Buri, Chang Wat Lopburi 15160, Thailand",3,2,not found
3161,U-Tapao International Airport,Pattaya,Thailand,UTP,VTBU,12.67990016937256,101.00499725341795,42,7.0,U,Asia/Bangkok,airport,OurAirports,U-Tapao Rayong Pattaya International Airport,ChIJuX0BcVzzAjERwmdj6C18_Mc,"U-Tapao Rayong Pattaya International Airport, หมู่ที่ 2 70 ถนนสุขุมวิท Phla, Ban Chang District, Rayong 21130, Thailand",3.7,538,http://www.utapao.com/
3162,Watthana Nakhon Airport,Prachin Buri,Thailand,\N,VTBW,13.768799781799315,102.31500244140624,200,7.0,U,Asia/Bangkok,airport,OurAirports,Suvarnabhumi Airport,ChIJTydCFXdnHTERB3oVT1UZDRI,"Suvarnabhumi Airport (BKK), 999 Soi Mu Ban Nakhon Thong 1, Nong Prue, Amphoe Bang Phli, Chang Wat Samut Prakan 10540, Thailand",4.1,11848,https://www.airportthai.co.th/
3163,Lampang Airport,Lampang,Thailand,LPT,VTCL,18.27090072631836,99.50420379638672,811,7.0,U,Asia/Bangkok,airport,OurAirports,Lampang Airport,ChIJXy00D3dr2TARnnZy43_1d8w,"Lampang Airport (LPT), Tambon Phrabat, Amphoe Mueang Lampang, Chang Wat Lampang 52000, Thailand",4.2,96,http://minisite.airports.go.th/lampang/
3164,Phrae Airport,Phrae,Thailand,PRH,VTCP,18.132200241088867,100.16500091552734,538,7.0,U,Asia/Bangkok,airport,OurAirports,Phrae Airport (PRH),ChIJBSjxvCPC2DARX1ujkroJCPc,"Phrae Airport (PRH), 72 หมู่ที่ 5 บ้านเหล่า ถนนช่อแฮ Na Chak, Mueang Phrae District, Phrae 54000, Thailand",4,49,http://minisite.airports.go.th/phrae/
3165,Hua Hin Airport,Prachuap Khiri Khan,Thailand,HHQ,VTPH,12.636199951199998,99.951499939,62,7.0,U,Asia/Bangkok,airport,OurAirports,Hua Hin Airport,ChIJBXJ7cYYA_TAR6UoVUYRitPk,"Hua Hin Airport, ตำบล อำเภอ, ตำบลหัวหิน อำเภอหัวหิน ประจวบคีรีขันธ์ Thailand",3.9,66,http://www.huahin-airport.com/
3166,Takhli Airport,Nakhon Sawan,Thailand,TKH,VTPI,15.277299881,100.29599762,107,7.0,U,Asia/Bangkok,airport,OurAirports,Wing Division 4 Airport,ChIJUVRuhc_A4TARtJ1R54jMtkY,"Wing Division 4 Airport, Amphoe Takhli, Chang Wat Nakhon Sawan 60140, Thailand",4.1,9,https://th-th.facebook.com/%E0%B8%81%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B4%E0%B8%99-4-Land-Of-The-King-Cobra-768315146572715/
3167,Sak Long Airport,Phetchabun,Thailand,\N,VTPL,16.82430076599121,101.2509994506836,500,7.0,U,Asia/Bangkok,airport,OurAirports,Petchabun Airport (PHY),ChIJ2fxKcOhIIDERCsSDOjgeBII,"Petchabun Airport (PHY) (PHY), Tambon Bt, Lom Sak,Muang, Phetchabun 67110, Thailand",3.8,32,https://www.facebook.com/PhetchabunAirport/
3169,Nakhon Sawan Airport,Nakhon Sawan,Thailand,\N,VTPN,15.67300033569336,100.13700103759766,113,7.0,U,Asia/Bangkok,airport,OurAirports,Nakhon Sawan Airport,ChIJQSmG-e1O4DARWj2SnlcvldM,"Nakhon Sawan Airport, Tambon Klang Daet, Amphoe Mueang Nakhon Sawan, Chang Wat Nakhon Sawan 60000, Thailand",4.1,20,http://zone12.oae.go.th/
3170,Phitsanulok Airport,Phitsanulok,Thailand,PHS,VTPP,16.782899856567386,100.27899932861328,154,7.0,U,Asia/Bangkok,airport,OurAirports,Phitsanulok Airport,ChIJVeyaADmW3zARvWtH0QjzMPA,"Phitsanulok Airport (PHS), Aranyik, Amphoe Mueang Phitsanulok, Chang Wat Phitsanulok 65000, Thailand",4.1,169,http://minisite.airports.go.th/phitsanulok/
3171,Khunan Phumipol Airport,Tak,Thailand,\N,VTPY,17.234199523925778,99.05789947509766,492,7.0,U,Asia/Bangkok,airport,OurAirports,Khownan,ChIJPSeNdTzUjD8R5WUQ0IZ8PlE,"Khownan, Qazvin Province, Iran",not found,not found,not found
3172,Khoun Khan Airport,Satun,Thailand,\N,VTSA,6.661399841308594,100.08000183105469,18,7.0,U,Asia/Bangkok,airport,OurAirports,not found,not found,not found,not found,not found,not found
3173,Narathiwat Airport,Narathiwat,Thailand,NAW,VTSC,6.519919872283936,101.74299621582031,16,7.0,U,Asia/Bangkok,airport,OurAirports,Narathiwat Airport,ChIJ62bjf4PsszER0DpfC70jAg8,"Narathiwat Airport (NAW), 330 หมู่ที่ 11 Tambon Khok Khian, Amphoe Mueang Narathiwat, Chang Wat Narathiwat 96000, Thailand",4.1,102,http://minisite.airports.go.th/narathiwat/
3174,Krabi Airport,Krabi,Thailand,KBV,VTSG,8.09912014008,98.9861984253,82,7.0,U,Asia/Bangkok,airport,OurAirports,Krabi Airport,ChIJUTiTiTiSUTARsDpfC70jAg8,"Krabi Airport (KBV), Tambon Nuea Khlong, Amphoe Nuea Khlong, Chang Wat Krabi 81130, Thailand",3.1,936,not found
