index,airline,airlineId,srcIata,srcAirportId,dstIata,dstAirport,codeshare,stops,equipment,number_routes
1811,MU,1758,HKG,3077,TYN,3369,,0,738,1
1812,MU,1758,HKG,3077,WNZ,6392,,0,738,1
1813,MU,1758,HKG,3077,WUX,6390,,0,320,1
1814,MU,1758,HKG,3077,XIY,3379,,0,320,1
1815,MU,1758,HKG,3077,YNT,3392,,0,320,1
1816,MU,1758,HKG,3077,YNZ,6393,,0,320,1
1817,MU,1758,ICN,3930,CSX,3371,,0,332,1
1818,MU,1758,ICN,3930,KMG,3382,,0,320,1
1819,MU,1758,ICN,3930,KWL,3372,,0,320,1
1820,MU,1758,ICN,3930,NKG,3388,,0,321 320,1
1821,MU,1758,ICN,3930,PVG,3406,,0,332 321,1
1822,MU,1758,ICN,3930,TAO,3390,,0,320,1
1823,MU,1758,ICN,3930,WUH,3376,Y,0,73J,1
1824,MU,1758,ICN,3930,XIY,3379,Y,0,332,1
1825,MU,1758,ICN,3930,YNT,3392,,0,320,1
1826,NH,324,DEN,3751,NRT,2279,Y,0,788,1
1827,NH,324,HKG,3077,HND,2359,,0,777,1
1828,NH,324,HKG,3077,KIX,3992,,0,763,1
1829,NH,324,HKG,3077,NGO,3942,,0,737,1
1830,NH,324,HKG,3077,NRT,2279,Y,0,763,1
1831,NH,324,ICN,3930,FSZ,6476,Y,0,320,1
1832,NH,324,ICN,3930,FUK,2305,Y,0,333 321 77L 763,1
1833,NH,324,ICN,3930,HIJ,2326,Y,0,321,1
1834,NH,324,ICN,3930,HND,2359,Y,0,321,1
1835,NH,324,ICN,3930,KIX,3992,Y,0,77L 74E 763 772 321,1
1836,NH,324,ICN,3930,KMI,2308,Y,0,321,1
1837,NH,324,ICN,3930,KMJ,2312,Y,0,321 320,1
1838,NH,324,ICN,3930,MYJ,2333,Y,0,321,1
1839,NH,324,ICN,3930,NGO,3942,Y,0,321 763,1
1840,NH,324,ICN,3930,NRT,2279,Y,0,333 321 738 772 74E,1
1841,NH,324,ICN,3930,OKA,2384,Y,0,321,1
1842,NH,324,ICN,3930,SDJ,2347,Y,0,321 763,1
1843,NH,324,ICN,3930,TAK,2337,Y,0,321 320,1
1844,NH,324,ICN,3930,TOY,2324,Y,0,321,1
1845,NH,324,ICN,3930,YGJ,2330,Y,0,321 320,1
1846,NH,324,IST,1701,KIX,3992,Y,0,332,1
1847,NH,324,IST,1701,NRT,2279,Y,0,332 77W,1
1848,NH,324,MUC,346,HND,2359,,0,346 788,1
1849,NK,4687,DEN,3751,DFW,3670,,0,320 319,1
1850,NK,4687,DEN,3751,DTW,3645,,0,320,1
1851,NK,4687,DEN,3751,FLL,3533,,0,319,1
1852,NK,4687,DEN,3751,IAH,3550,,0,320,1
1853,NK,4687,DEN,3751,LAS,3877,,0,319,1
1854,NK,4687,DEN,3751,MSP,3858,,0,319,1
1855,NK,4687,DEN,3751,ORD,3830,,0,320,1
1856,NK,4687,DEN,3751,PHX,3462,,0,320 319,1
1857,NL,4311,DXB,2188,ISB,2223,,0,734,1
1858,NL,4311,DXB,2188,KHI,2206,,0,320,1
1859,NL,4311,DXB,2188,LHE,2207,,0,320,1
1860,NL,4311,DXB,2188,MUX,2214,,0,734,1
1861,NL,4311,DXB,2188,PEW,2219,,0,320,1
1862,NX,316,ICN,3930,MFM,3121,,0,321 319 320,1
1863,NZ,345,HKG,3077,AKL,2006,,0,772,1
1864,OA,3776,BCN,1218,ATH,3941,Y,0,320 321,1
1865,OA,3776,IST,1701,ATH,3941,,0,320,1
1866,OK,1946,BCN,1218,PMI,3998,,0,738 E90,1
1867,OK,1946,BCN,1218,PRG,1587,,0,319 320 738,1
1868,OK,1946,ICN,3930,PRG,1587,,0,333,1
1869,OM,3354,HKG,3077,ULN,3380,,0,737,1
1870,OM,3354,ICN,3930,ULN,3380,,0,763,1
1871,OR,1299,MIA,3576,AMS,580,,0,763,1
1872,OS,491,BCN,1218,VIE,1613,Y,0,321 320,1
1873,OS,491,DXB,2188,VIE,1613,Y,0,763,1
1874,OS,491,IST,1701,VIE,1613,Y,0,320 100 319,1
1875,OS,491,MUC,346,GRZ,1609,Y,0,CR9 CR7,1
1876,OS,491,MUC,346,VIE,1613,Y,0,E95 320 319 100 CR9 F70,1
1877,OU,1925,BCN,1218,ZAG,1208,,0,319,1
1878,OU,1925,IST,1701,ZAG,1208,,0,319,1
1879,OU,1925,LGW,502,SPU,1206,,0,320,1
1880,OU,1925,MUC,346,DBV,1200,Y,0,319 E95 320,1
1881,OU,1925,MUC,346,SPU,1206,,0,DH4,1
1882,OU,1925,MUC,346,ZAD,1209,,0,DH4,1
1883,OU,1925,MUC,346,ZAG,1208,,0,DH4,1
1884,OX,3811,HKG,3077,BKK,3885,,0,M82,1
1885,OZ,28,HKG,3077,DEL,3093,Y,0,77L,1
1886,OZ,28,HKG,3077,ICN,3930,,0,744 321 320 333 763,1
1887,OZ,28,ICN,3930,ALA,2908,,0,333 763,1
1888,OZ,28,ICN,3930,AUH,2179,Y,0,345,1
1889,OZ,28,ICN,3930,BKI,3269,,0,321,1
1890,OZ,28,ICN,3930,BKK,3885,,0,333 772,1
1891,OZ,28,ICN,3930,CAN,3370,,0,333 321,1
1892,OZ,28,ICN,3930,CDG,1382,,0,772,1
1893,OZ,28,ICN,3930,CEB,4206,,0,321 763,1
1894,OZ,28,ICN,3930,CGK,3275,,0,333,1
1895,OZ,28,ICN,3930,CGQ,4380,,0,763 321,1
1896,OZ,28,ICN,3930,CJU,2370,,0,763 321 320,1
1897,OZ,28,ICN,3930,CKG,3393,,0,320 763 321,1
1898,OZ,28,ICN,3930,CRK,4140,,0,321,1
1899,OZ,28,ICN,3930,CSX,3371,,0,321,1
1900,OZ,28,ICN,3930,CTU,3395,,0,321,1
1901,OZ,28,ICN,3930,DAD,3196,,0,321,1
1902,OZ,28,ICN,3930,DEL,3093,,0,333,1
1903,OZ,28,ICN,3930,DLC,3404,,0,321,1
1904,OZ,28,ICN,3930,DOH,11051,Y,0,333,1
1905,OZ,28,ICN,3930,DPS,3940,,0,763,1
1906,OZ,28,ICN,3930,FRA,340,,0,74E,1
1907,OZ,28,ICN,3930,FSZ,6476,,0,321 320,1
1908,OZ,28,ICN,3930,FUK,2305,,0,333 321 77L 763,1
1909,OZ,28,ICN,3930,HAN,3199,,0,321 333,1
1910,OZ,28,ICN,3930,HGH,3386,,0,333,1
1911,OZ,28,ICN,3930,HIJ,2326,,0,321,1
1912,OZ,28,ICN,3930,HKG,3077,,0,320 333 321 744 763,1
1913,OZ,28,ICN,3930,HKT,3179,,0,763,1
1914,OZ,28,ICN,3930,HND,2359,,0,321,1
1915,OZ,28,ICN,3930,HNL,3728,,0,333,1
1916,OZ,28,ICN,3930,HRB,3400,,0,763,1
1917,OZ,28,ICN,3930,IST,1701,,0,333,1
1918,OZ,28,ICN,3930,JFK,3797,,0,77W,1
1919,OZ,28,ICN,3930,KHH,2264,,0,M90,1
1920,OZ,28,ICN,3930,KHN,3384,,0,321,1
1921,OZ,28,ICN,3930,KHV,2927,,0,321,1
1922,OZ,28,ICN,3930,KIX,3992,,0,77L 74E 772 763 321,1
1923,OZ,28,ICN,3930,KMI,2308,,0,321,1
1924,OZ,28,ICN,3930,KMJ,2312,,0,321 320,1
1925,OZ,28,ICN,3930,KWL,3372,,0,321,1
1926,OZ,28,ICN,3930,LAX,3484,,0,744 77L,1
1927,OZ,28,ICN,3930,LHR,507,,0,77L,1
1928,OZ,28,ICN,3930,LJG,4033,,0,320,1
1929,OZ,28,ICN,3930,MFM,3121,,0,321,1
1930,OZ,28,ICN,3930,MNL,2397,,0,333 772,1
1931,OZ,28,ICN,3930,MYJ,2333,,0,321,1
1932,OZ,28,ICN,3930,NGB,3387,,0,321,1
1933,OZ,28,ICN,3930,NGO,3942,,0,321 763,1
1934,OZ,28,ICN,3930,NKG,3388,,0,763 321,1
1935,OZ,28,ICN,3930,NRT,2279,,0,333 321 772 74E,1
1936,OZ,28,ICN,3930,OKA,2384,,0,321,1
1937,OZ,28,ICN,3930,ORD,3830,,0,772,1
1938,OZ,28,ICN,3930,PEK,3364,,0,321 333,1
1939,OZ,28,ICN,3930,PNH,3034,,0,321,1
1940,OZ,28,ICN,3930,PVG,3406,,0,744 333 763,1
1941,OZ,28,ICN,3930,REP,3035,,0,321,1
1942,OZ,28,ICN,3930,RGN,3239,,0,763,1
1943,OZ,28,ICN,3930,ROR,2256,,0,321,1
1944,OZ,28,ICN,3930,SDJ,2347,,0,321 763,1
1945,OZ,28,ICN,3930,SEA,3577,,0,333,1
1946,OZ,28,ICN,3930,SFO,3469,,0,77L,1
1947,OZ,28,ICN,3930,SGN,3205,,0,321 77W 772,1
1948,OZ,28,ICN,3930,SIN,3316,,0,333,1
1949,OZ,28,ICN,3930,SPN,2244,,0,763 333,1
1950,OZ,28,ICN,3930,SYD,3361,,0,772,1
1951,OZ,28,ICN,3930,SZX,3374,,0,763 333 738,1
1952,OZ,28,ICN,3930,TAK,2337,,0,321 320,1
1953,OZ,28,ICN,3930,TAO,3390,,0,320 321,1
1954,OZ,28,ICN,3930,TAS,2983,,0,333,1
1955,OZ,28,ICN,3930,TNA,4108,,0,321,1
1956,OZ,28,ICN,3930,TOY,2324,,0,321,1
1957,OZ,28,ICN,3930,TPE,2276,,0,333 772 321,1
1958,OZ,28,ICN,3930,TSN,3368,,0,333 321,1
1959,OZ,28,ICN,3930,TXN,6387,,0,320,1
1960,OZ,28,ICN,3930,UBJ,2296,,0,321,1
1961,OZ,28,ICN,3930,UUS,2933,,0,321,1
1962,OZ,28,ICN,3930,VVO,2934,,0,321,1
1963,OZ,28,ICN,3930,XIY,3379,,0,321 763,1
1964,OZ,28,ICN,3930,YGJ,2330,,0,321 320,1
1965,OZ,28,ICN,3930,YNJ,6414,,0,321,1
1966,OZ,28,ICN,3930,YNT,3392,,0,321 320,1
1967,OZ,28,ICN,3930,YVR,156,Y,0,763,1
1968,OZ,28,IST,1701,ICN,3930,,0,333,1
1969,OZ,28,IST,1701,MUC,346,,0,321,1
1970,OZ,28,IST,1701,NBO,4059,Y,0,738,1
1971,OZ,28,IST,1701,VIE,1613,,0,321,1
1972,OZ,28,IST,1701,ZRH,1678,,0,320,1
1973,OZ,28,MUC,346,IST,1701,,0,321,1
1974,PC,3926,BCN,1218,SAW,4317,,0,738,1
1975,PC,3926,DXB,2188,SAW,4317,,0,738,1
1976,PC,3926,IST,1701,ADB,1706,,0,738,1
1977,PC,3926,MUC,346,SAW,4317,,0,738 320,1
1978,PG,1422,HKG,3077,BKK,3885,,0,772 333 343 77W 773,1
1979,PG,1422,HKG,3077,USM,3177,,0,319,1
1980,PK,3871,BCN,1218,ISB,2223,,0,310,1
1981,PK,3871,BCN,1218,LHE,2207,,0,310,1
1982,PK,3871,DXB,2188,ISB,2223,,0,310,1
1983,PK,3871,DXB,2188,KHI,2206,,0,73H 737,1
1984,PK,3871,DXB,2188,LHE,2207,,0,73H,1
1985,PR,3952,DXB,2188,MNL,2397,Y,0,77W,1
1986,PR,3952,HKG,3077,CEB,4206,Y,0,330 340,1
1987,PR,3952,HKG,3077,MNL,2397,,0,321 330,1
1988,PR,3952,ICN,3930,CEB,4206,,0,321,1
1989,PR,3952,ICN,3930,KLO,2430,,0,320,1
1990,PR,3952,ICN,3930,MNL,2397,,0,320 330,1
1991,PS,5282,BCN,1218,KBP,2939,,0,73J,1
1992,PS,5282,DXB,2188,KBP,2939,,0,738 73J 73N,1
1993,PS,5282,IST,1701,DNK,2941,,0,320,1
1994,PS,5282,IST,1701,DOK,2940,,0,738,1
1995,PS,5282,IST,1701,KBP,2939,,0,73R 738 735,1
1996,PS,5282,IST,1701,ODS,2947,,0,320 734 738,1
1997,PS,5282,LGW,502,KBP,2939,,0,73N 73H E90 735,1
1998,PS,5282,MUC,346,KBP,2939,,0,734,1
1999,PX,328,HKG,3077,POM,5,,0,763,1
2000,PY,4752,MIA,3576,AUA,2895,,0,733,1
2001,PY,4752,MIA,3576,GEO,4304,,0,733,1
2002,QB,2541,DXB,2188,GSM,5712,,0,F50,1
2003,QF,4089,DXB,2188,ADL,3341,Y,0,77W,1
2004,QF,4089,DXB,2188,AMM,2170,Y,0,773 77W,1
2005,QF,4089,DXB,2188,ARN,737,Y,0,77W,1
2006,QF,4089,DXB,2188,BAH,2057,Y,0,332 772 773,1
2007,QF,4089,DXB,2188,BHX,469,Y,0,77W,1
2008,QF,4089,DXB,2188,BKK,3885,Y,0,388 77W,1
2009,QF,4089,DXB,2188,BNE,3320,Y,0,388,1
2010,QF,4089,DXB,2188,CPH,609,Y,0,77W,1
2011,QF,4089,DXB,2188,DMM,2064,Y,0,332 773 772,1
2012,QF,4089,DXB,2188,DUB,599,Y,0,77W,1
2013,QF,4089,DXB,2188,DUS,345,Y,0,77W,1
2014,QF,4089,DXB,2188,FRA,340,Y,0,77W,1
2015,QF,4089,DXB,2188,GLA,534,Y,0,77W 77L,1
2016,QF,4089,DXB,2188,GVA,1665,Y,0,77L 77W,1
2017,QF,4089,DXB,2188,HAM,342,Y,0,77W,1
2018,QF,4089,DXB,2188,IST,1701,Y,0,77W,1
2019,QF,4089,DXB,2188,JED,2072,Y,0,388,1
2020,QF,4089,DXB,2188,KUL,3304,Y,0,77W,1
2021,QF,4089,DXB,2188,LGW,502,Y,0,77W 388,1
2022,QF,4089,DXB,2188,LHR,507,,0,388,1
2023,QF,4089,DXB,2188,MAN,478,Y,0,77W 388,1
2024,QF,4089,DXB,2188,MCT,2194,Y,0,332 77W 772,1
2025,QF,4089,DXB,2188,MEL,3339,,0,388,1
2026,QF,4089,DXB,2188,MUC,346,Y,0,388,1
2027,QF,4089,DXB,2188,NBO,4059,Y,0,77W 77L,1
2028,QF,4089,DXB,2188,NCL,521,Y,0,77W,1
2029,QF,4089,DXB,2188,PER,3351,Y,0,77W,1
2030,QF,4089,DXB,2188,PRG,1587,Y,0,77W,1
2031,QF,4089,DXB,2188,RUH,2082,Y,0,773 772,1
2032,QF,4089,DXB,2188,SIN,3316,Y,0,77W 388,1
2033,QF,4089,DXB,2188,SYD,3361,,0,388,1
2034,QF,4089,DXB,2188,WAW,679,Y,0,332,1
2035,QF,4089,DXB,2188,ZRH,1678,Y,0,388 77W,1
2036,QF,4089,HKG,3077,BNE,3320,,0,333,1
2037,QF,4089,HKG,3077,MEL,3339,,0,333,1
2038,QF,4089,HKG,3077,SYD,3361,,0,388 744,1
2039,QF,4089,ICN,3930,SYD,3361,Y,0,772,1
2040,QF,4089,IST,1701,DXB,2188,Y,0,77W,1
2041,QF,4089,LGW,502,DXB,2188,Y,0,77W 388,1
2042,QF,4089,MUC,346,DXB,2188,Y,0,388,1
2043,QH,882,IST,1701,FRU,2912,,0,73H,1
2044,QH,882,IST,1701,OSS,2913,,0,319,1
2045,QR,4091,BCN,1218,DOH,11051,,0,332,1
2046,QR,4091,BCN,1218,JFK,3797,Y,0,763,1
2047,QR,4091,DXB,2188,DOH,11051,,0,320 788 321 77W 77L 332 333,1
2048,QR,4091,HKG,3077,DOH,11051,,0,332 333,1
2049,QR,4091,ICN,3930,DOH,11051,,0,333,1
2050,QR,4091,IST,1701,DOH,11051,,0,333 332,1
2051,QR,4091,MUC,346,DOH,11051,,0,788,1
2052,QS,5097,BCN,1218,PRG,1587,,0,319 738,1
2053,QV,3233,ICN,3930,VTE,3120,,0,320,1
2054,RA,3637,HKG,3077,KTM,3125,,0,757,1
2055,RG,5368,DXB,2188,AZI,2180,,0,ERJ,1
2056,RG,5368,DXB,2188,XSB,8961,,0,ERJ,1
2057,RI,3391,HKG,3077,DPS,3940,,0,320,1
2058,RJ,4259,BCN,1218,AMM,2170,,0,320,1
2059,RJ,4259,DXB,2188,AMM,2170,,0,321 320 330,1
2060,RJ,4259,HKG,3077,BKK,3885,,0,330,1
2061,RJ,4259,IST,1701,AMM,2170,,0,320 E75 319 E95,1
2062,RJ,4259,MUC,346,AMM,2170,,0,319,1
2063,RJ,4259,MUC,346,VIE,1613,Y,0,E90,1
2064,RO,5179,BCN,1218,OTP,1657,,0,73W,1
2065,RO,5179,DXB,2188,OTP,1657,,0,73W,1
2066,RO,5179,IST,1701,OTP,1657,,0,318,1
2067,RO,5179,MUC,346,OTP,1657,,0,733,1
2068,RO,5179,MUC,346,SBZ,1658,,0,73W,1
2069,RQ,3097,DXB,2188,KBL,2050,,0,320,1
2070,S3,4735,MIA,3576,CCS,2851,,0,767 757,1
2071,S4,4304,BCN,1218,LIS,1638,Y,0,ER4 319 100 320,1
2072,S4,4304,BCN,1218,OPO,1636,Y,0,ER4,1
2073,S4,4304,LGW,502,LIS,1638,Y,0,319,1
2074,S4,4304,LGW,502,PDL,1633,,0,320,1
2075,S4,4304,MUC,346,OPO,1636,,0,320,1
2076,S7,4329,DXB,2188,OVB,4078,,0,320,1
2077,S7,4329,HKG,3077,DME,4029,,0,330,1
2078,S7,4329,HKG,3077,KHV,2927,,0,320,1
2079,S7,4329,HKG,3077,OVB,4078,Y,0,738,1
2080,S7,4329,HKG,3077,VVO,2934,,0,320,1
2081,S7,4329,ICN,3930,VVO,2934,Y,0,320,1
2082,S7,4329,MUC,346,DME,4029,,0,320 321 763,1
2083,S7,4329,MUC,346,OVB,4078,Y,0,738,1
2084,SA,4305,DXB,2188,CPT,797,Y,0,77W,1
2085,SA,4305,DXB,2188,DUR,799,Y,0,77W,1
2086,SA,4305,DXB,2188,JNB,813,Y,0,77W,1
2087,SA,4305,HKG,3077,JNB,813,,0,343 346,1
2088,SA,4305,MUC,346,JNB,813,,0,346 343 332,1
2089,SA,4305,MUC,346,MAN,478,Y,0,319,1
2090,SC,4599,ICN,3930,TAO,3390,,0,738 321,1
2091,SC,4599,ICN,3930,TNA,4108,,0,738,1
2092,SC,4599,ICN,3930,YNT,3392,,0,738,1
2093,SD,4521,DXB,2188,KRT,1175,,0,AB6,1
2094,SG,4375,DXB,2188,AMD,2994,,0,737,1
2095,SG,4375,DXB,2188,COK,3136,,0,737,1
2096,SG,4375,DXB,2188,DEL,3093,,0,737,1
2097,SK,4319,BCN,1218,ARN,737,,0,73H,1
2098,SK,4319,BCN,1218,CPH,609,,0,321,1
2099,SK,4319,BCN,1218,OSL,644,,0,738 73G,1
2100,SK,4319,IST,1701,AAL,628,,0,319 738,1
2101,SK,4319,IST,1701,ARN,737,,0,321 738,1
2102,SK,4319,IST,1701,CPH,609,,0,321 738,1
2103,SK,4319,IST,1701,GOT,687,,0,739,1
2104,SK,4319,IST,1701,HEL,421,,0,321,1
2105,SK,4319,IST,1701,OSL,644,,0,321 738,1
2106,SK,4319,MUC,346,ARN,737,Y,0,CR9 320 321 319,1
2107,SK,4319,MUC,346,BEG,1739,,0,E95,1
2108,SK,4319,MUC,346,BSL,1423,,0,CR9 CR7,1
2109,SK,4319,MUC,346,CPH,609,,0,CR9 320 321 319,1
2110,SK,4319,MUC,346,GOT,687,Y,0,E95 CR9,1
2111,SK,4319,MUC,346,HEL,421,Y,0,319 320,1
2112,SK,4319,MUC,346,MAD,1229,,0,321,1
2113,SK,4319,MUC,346,OSL,644,,0,73H 73G 73W,1
2114,SN,1531,BCN,1218,BRU,302,,0,320 319,1
2115,SN,1531,MUC,346,BRU,302,Y,0,E95 319 CR9 320,1
2116,SQ,4435,BCN,1218,GRU,2564,,0,77W,1
2117,SQ,4435,BCN,1218,MXP,1524,,0,77W,1
2118,SQ,4435,BCN,1218,SIN,3316,,0,77W,1
2119,SQ,4435,DXB,2188,CAI,1128,,0,333,1
2120,SQ,4435,DXB,2188,SIN,3316,,0,77W 333,1
2121,SQ,4435,HKG,3077,SFO,3469,,0,77W,1
2122,SQ,4435,HKG,3077,SIN,3316,,0,77W 772 388,1
2123,SQ,4435,ICN,3930,SFO,3469,,0,77W,1
2124,SQ,4435,ICN,3930,SIN,3316,,0,333 77W,1
2125,SQ,4435,IST,1701,SIN,3316,,0,772,1
2126,SQ,4435,MUC,346,MAN,478,,0,77W,1
2127,SQ,4435,MUC,346,SIN,3316,,0,77W,1
2128,ST,2547,LGW,502,ERF,339,,0,319,1
2129,ST,2547,LGW,502,PRN,1742,,0,73G,1
2130,ST,2547,MUC,346,EBL,3989,,0,73G,1
2131,ST,2547,MUC,346,ISU,5952,,0,73G,1
2132,SU,130,BCN,1218,LED,2948,,0,763 320,1
2133,SU,130,BCN,1218,SVO,2985,,0,321,1
2134,SU,130,DXB,2188,SVO,2985,,0,320,1
2135,SU,130,HKG,3077,SVO,2985,,0,77W,1
2136,SU,130,ICN,3930,KHV,2927,,0,319,1
2137,SU,130,ICN,3930,SVO,2985,,0,333,1
2138,SU,130,ICN,3930,UUS,2933,,0,737,1
2139,SU,130,ICN,3930,VVO,2934,,0,319 737,1
2140,SU,130,IST,1701,AER,2965,,0,319,1
2141,SU,130,IST,1701,LED,2948,,0,319,1
2142,SU,130,IST,1701,ROV,2964,,0,319,1
2143,SU,130,IST,1701,SVO,2985,,0,320,1
2144,SU,130,MIA,3576,SVO,2985,,0,332,1
2145,SU,130,MUC,346,LED,2948,,0,319,1
2146,SU,130,MUC,346,SVO,2985,,0,320,1
2147,SV,4533,DXB,2188,DMM,2064,,0,320 321,1
2148,SV,4533,DXB,2188,JED,2072,,0,321 333 773 777 320,1
2149,SV,4533,DXB,2188,MED,2074,,0,320,1
2150,SV,4533,DXB,2188,RUH,2082,,0,321 333 777 320 773,1
2151,SV,4533,IST,1701,DMM,2064,,0,320,1
2152,SV,4533,IST,1701,JED,2072,,0,333,1
2153,SV,4533,IST,1701,MED,2074,,0,320,1
2154,SV,4533,IST,1701,RUH,2082,,0,320,1
2155,SX,18543,BCN,1218,BRN,1676,,0,D38,1
2156,SX,18543,MUC,346,BRN,1676,,0,D38,1
2157,SZ,10122,DXB,2188,DYU,2979,,0,737,1
2158,SZ,10122,IST,1701,DYU,2979,,0,737,1
2159,T5,5083,DXB,2188,ASB,2976,,0,733,1
2160,T5,5083,IST,1701,ASB,2976,,0,738 752,1
2161,TA,2622,MIA,3576,MGA,1863,,0,E90 320 319,1
2162,TCX,4897,LGW,502,ACE,1055,,0,752 753,1
2163,TCX,4897,LGW,502,AYT,1688,,0,753 752 332,1
2164,TCX,4897,LGW,502,DLM,1715,,0,752 321 753,1
2165,TCX,4897,LGW,502,FUE,1051,,0,753 752,1
2166,TCX,4897,LGW,502,HRG,1130,,0,752 753,1
2167,TCX,4897,LGW,502,LCA,1197,,0,752,1
2168,TCX,4897,LGW,502,LPA,1054,,0,321,1
2169,TCX,4897,LGW,502,NBE,7447,,0,752 321,1
2170,TCX,4897,LGW,502,PMI,3998,,0,321,1
2171,TCX,4897,LGW,502,SSH,4057,,0,753,1
2172,TCX,4897,LGW,502,TFS,1056,,0,752,1
2173,TG,4940,DXB,2188,BKK,3885,,0,330,1
2174,TG,4940,HKG,3077,AKL,2006,Y,0,772,1
2175,TG,4940,HKG,3077,BKK,3885,,0,330 744 777 747,1
2176,TG,4940,HKG,3077,HKT,3179,,0,330,1
2177,TG,4940,HKG,3077,ICN,3930,,0,777,1
2178,TG,4940,ICN,3930,BKK,3885,,0,777 773,1
2179,TG,4940,ICN,3930,HKG,3077,,0,777,1
2180,TG,4940,ICN,3930,HKT,3179,,0,330,1
2181,TG,4940,ICN,3930,LAX,3484,,0,777,1
2182,TG,4940,ICN,3930,TPE,2276,,0,330,1
2183,TG,4940,IST,1701,BKK,3885,Y,0,77W 330,1
2184,TG,4940,MUC,346,BKK,3885,,0,747,1
2185,TK,4951,BCN,1218,IST,1701,,0,320 332 321 738 330,1
2186,TK,4951,DXB,2188,IST,1701,,0,332 343 77W 321,1
2187,TK,4951,HKG,3077,BKK,3885,Y,0,330,1
2188,TK,4951,HKG,3077,IST,1701,,0,77W,1
2189,TK,4951,ICN,3930,FUK,2305,Y,0,333 77L,1
2190,TK,4951,ICN,3930,HIJ,2326,,0,321,1
2191,TK,4951,ICN,3930,IST,1701,,0,343 330,1
2192,TK,4951,ICN,3930,NGO,3942,Y,0,321 763,1
2193,TK,4951,ICN,3930,SYD,3361,Y,0,772,1
2194,TK,4951,ICN,3930,VVO,2934,,0,321,1
2195,TK,4951,IST,1701,AAL,628,,0,319 738,1
2196,TK,4951,IST,1701,ACC,248,,0,739,1
2197,TK,4951,IST,1701,ADA,1685,,0,319 320 738 321 73W 739,1
2198,TK,4951,IST,1701,ADB,1706,,0,320 738 330 319 739 321 343 73W 77W,1
2199,TK,4951,IST,1701,ADD,1107,,0,738,1
2200,TK,4951,IST,1701,ADF,5800,,0,738 320,1
2201,TK,4951,IST,1701,AER,2965,,0,321,1
2202,TK,4951,IST,1701,AGP,1230,,0,738,1
2203,TK,4951,IST,1701,AJI,5799,,0,738,1
2204,TK,4951,IST,1701,ALA,2908,,0,738 320,1
2205,TK,4951,IST,1701,ALG,210,,0,321 738,1
2206,TK,4951,IST,1701,AMM,2170,,0,321 320,1
2207,TK,4951,IST,1701,AMS,580,,0,343 321 320 330,1
2208,TK,4951,IST,1701,AQJ,2172,,0,319,1
2209,TK,4951,IST,1701,ARN,737,,0,321 738,1
2210,TK,4951,IST,1701,ASB,2976,,0,321,1
2211,TK,4951,IST,1701,ASR,1696,,0,321 738 320 739 319 73W,1
2212,TK,4951,IST,1701,ATH,3941,,0,321 738 320,1
2213,TK,4951,IST,1701,AUH,2179,,0,738 321,1
2214,TK,4951,IST,1701,AYT,1688,,0,738 319 321 320 739,1
2215,TK,4951,IST,1701,BAH,2057,,0,321,1
2216,TK,4951,IST,1701,BAL,1729,,0,320 319,1
2217,TK,4951,IST,1701,BCN,1218,,0,332 321 738 320 330,1
2218,TK,4951,IST,1701,BEG,1739,,0,738 319 321,1
2219,TK,4951,IST,1701,BEN,1154,,0,738 739,1
2220,TK,4951,IST,1701,BEY,2177,,0,321 739 738,1
2221,TK,4951,IST,1701,BGG,9272,,0,319,1
2222,TK,4951,IST,1701,BGW,4130,,0,738,1
2223,TK,4951,IST,1701,BHX,469,,0,739 738,1
2224,TK,4951,IST,1701,BIO,1216,,0,320,1
2225,TK,4951,IST,1701,BJV,4315,,0,738 321 320,1
2226,TK,4951,IST,1701,BKK,3885,,0,77W 330,1
2227,TK,4951,IST,1701,BLL,608,,0,319 738,1
2228,TK,4951,IST,1701,BLQ,1538,,0,320 321,1
2229,TK,4951,IST,1701,BOM,2997,,0,77W,1
2230,TK,4951,IST,1701,BRE,353,,0,320,1
2231,TK,4951,IST,1701,BRU,302,,0,738 321 343 320 330,1
2232,TK,4951,IST,1701,BSL,1423,,0,738,1
2233,TK,4951,IST,1701,BSR,2234,,0,738,1
2234,TK,4951,IST,1701,BUD,1489,,0,321 738 320 319 739,1
2235,TK,4951,IST,1701,BUS,3971,,0,738 73W 319,1
2236,TK,4951,IST,1701,CAI,1128,,0,320 738 321 739 319,1
2237,TK,4951,IST,1701,CAN,3370,,0,330 343,1
2238,TK,4951,IST,1701,CDG,1382,,0,330 321 320 332 77W 738,1
2239,TK,4951,IST,1701,CGN,344,,0,320 321,1
2240,TK,4951,IST,1701,CMN,1074,,0,330 332 343,1
2241,TK,4951,IST,1701,CND,1651,,0,738 319,1
2242,TK,4951,IST,1701,CPH,609,,0,321 738,1
2243,TK,4951,IST,1701,DAC,3076,,0,332,1
2244,TK,4951,IST,1701,DAR,1177,,0,739,1
2245,TK,4951,IST,1701,DEL,3093,,0,330,1
2246,TK,4951,IST,1701,DIY,1722,,0,319 738 321 320 73W,1
2247,TK,4951,IST,1701,DLA,897,,0,739,1
2248,TK,4951,IST,1701,DLM,1715,,0,320 321 738,1
2249,TK,4951,IST,1701,DMM,2064,,0,321,1
2250,TK,4951,IST,1701,DNK,2941,,0,319,1
2251,TK,4951,IST,1701,DNZ,1699,,0,738 73W 320 319,1
