index,airport_id,name,city,country,IATA,ICAO,latitude,longitude,altitude,DST,Tz_database_time_zone	,type,source,google_airport_name,google_place_id,google_airport_full_address,airport_rating,number_ratings,website,total_routes
589,2062,Bisha Airport,Bisha,Saudi Arabia,BHH,OEBH,19.984399795532227,42.62089920043945,3887,U,Asia/Riyadh,airport,OurAirports,Bisha Domestic Airport,ChIJxeFEvTcp8BURX7kewP4nwQQ,"Bisha Domestic Airport (BHH), Bisha Saudi Arabia",4.2,225,http://www.gaca.gov.sa/,3
590,2064,King Fahd International Airport,Dammam,Saudi Arabia,DMM,OEDF,26.471200942993164,49.79790115356445,72,U,Asia/Riyadh,airport,OurAirports,King Fahd International Airport,ChIJS8kw80HiNT4RguPH7Os55KA,"King Fahd International Airport, King Fahd Rd، Dammam Saudi Arabia",4.0,2338,http://kfia.gov.sa/,82
591,2066,Jizan Regional Airport,Gizan,Saudi Arabia,GIZ,OEGN,16.901100158691403,42.58580017089844,20,U,Asia/Riyadh,airport,OurAirports,Jizan Regional Airport,ChIJpRUFk83iBxYRsCEkFsioyiI,"Jizan Regional Airport, Prince Faisal Bin Fahd St, Jizan Saudi Arabia",3.8,570,https://gaca.gov.sa/web/ar-sa/airport/king-abdullah-bin-abdulaziz,6
592,2067,Gassim Airport,Gassim,Saudi Arabia,ELQ,OEGS,26.30279922485352,43.77439880371094,2126,U,Asia/Riyadh,airport,OurAirports,Prince Nayef Bin Abdulaziz International Airport,ChIJXyDmb2oCghURAlMqoT2kE1Y,"Prince Nayef Bin Abdulaziz International Airport, المليداء Saudi Arabia",3.6,676,https://gaca.gov.sa/web/ar-sa/airport/prince-naif-bin-abdulaziz-airport,12
593,2068,Gurayat Domestic Airport,Guriat,Saudi Arabia,URY,OEGT,31.412413,37.278898,1672,U,Asia/Riyadh,airport,OurAirports,Gurayat Domestic Airport,ChIJR3jEMpmnGhURg8nIec3eAVU,"Gurayat Domestic Airport, Al Qurayyat Saudi Arabia",3.7,133,not found,2
594,2069,Ha'il Airport,Hail,Saudi Arabia,HAS,OEHL,27.437901,41.686298,3331,U,Asia/Riyadh,airport,OurAirports,Hail Regional Airport,ChIJ0eLNFC05dhURrN7LwBn4oiE,"Hail Regional Airport, Hatim At Tai, Hail 55214, Saudi Arabia",3.9,339,https://gaca.gov.sa/web/en-gb/airport/hail-airport,5
595,2072,King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,OEJN,21.6796,39.156502,48,U,Asia/Riyadh,airport,OurAirports,King Abdulaziz International Airport,ChIJw3sEoivYwxURf0T5OpwjpzA,"King Abdulaziz International Airport, King Abdulaziz International Airport, الأمير ماجد،، Jeddah Saudi Arabia",3.1,4927,http://www.jed-airport.com/,194
596,2074,Prince Mohammad Bin Abdulaziz Airport,Madinah,Saudi Arabia,MED,OEMA,24.5534,39.705101,2151,U,Asia/Riyadh,airport,OurAirports,Prince Mohammed Bin Abdulaziz International Airport,ChIJISrsQluXvRURAXITSK_Jm4E,"Prince Mohammed Bin Abdulaziz International Airport, Medina Saudi Arabia",4.4,2131,http://www.tibahairports.com/,39
597,2075,Nejran Airport,Nejran,Saudi Arabia,EAM,OENG,17.611400604248047,44.4192008972168,3982,U,Asia/Riyadh,airport,OurAirports,Najran Regional Airport,ChIJdxP892wo_xUR422pzXE0td0,"Najran Regional Airport 66215, Saudi Arabia",4.6,74,https://najranairport.com/,3
598,2076,Al Qaisumah/Hafr Al Batin Airport,Hafr Al-batin,Saudi Arabia,AQI,OEPA,28.335199,46.125099,1174,U,Asia/Riyadh,airport,OurAirports,AlQaisumah Airport,ChIJJW6MSI0x1z8RTk3zqwvsqjw,"AlQaisumah Airport, Al Qaisumah 39612, Saudi Arabia",3.1,160,https://gaca.gov.sa/web/en-gb/airport/al-qaisumah-airport,2
599,2081,Rafha Domestic Airport,Rafha,Saudi Arabia,RAH,OERF,29.626399993896484,43.4906005859375,1474,U,Asia/Riyadh,airport,OurAirports,Rafha Domestic Airport,ChIJFXm6PmRnZBUR_GQtYHxa6uk,"Rafha Domestic Airport, 3072، Rafha Saudi Arabia",3.7,78,not found,1
600,2084,Arar Domestic Airport,Arar,Saudi Arabia,RAE,OERR,30.90660095214844,41.13819885253906,1813,U,Asia/Riyadh,airport,OurAirports,Arar Domestic Airport,ChIJAxWUX7YabBURQrvmnGDsomQ,"Arar Domestic Airport, Ar Ar Saudi Arabia",3.5,129,https://gaca.gov.sa/web/ar-sa/airport/arar-airport,2
601,2086,Sharurah Airport,Sharurah,Saudi Arabia,SHW,OESH,17.466899871826172,47.12139892578125,2363,U,Asia/Riyadh,airport,OurAirports,Sharurah Domestic Airport,ChIJfwRsKcu3Bz4RP6pi32P4eRA,"Sharurah Domestic Airport (SHW), Najran Saudi Arabia",3.6,166,not found,2
602,2089,Tabuk Airport,Tabuk,Saudi Arabia,TUU,OETB,28.3654,36.6189,2551,U,Asia/Riyadh,airport,OurAirports,Prince Sultan bin Abdulaziz Airport,ChIJQV1mCNtSqBURk-LQCg_aCEY,"Prince Sultan bin Abdulaziz Airport, حي المطار، Tabuk Saudi Arabia",4.2,571,https://gaca.gov.sa/web/ar-sa/airport/prince-sultan-bin-abdulaziz-airport,9
603,2090,Ta’if Regional Airport,Taif,Saudi Arabia,TIF,OETF,21.483001,40.543442,4848,U,Asia/Riyadh,airport,OurAirports,Taif International Airport,ChIJQw3BupIx6hUR2agwfwXWFaw,"Taif International Airport (TIF), Makkah Al Mukarramah Rd, At Taif Saudi Arabia",3.7,618,https://gaca.gov.sa/web/ar-sa/airport/taif-international-airport,13
604,2093,Turaif Domestic Airport,Turaif,Saudi Arabia,TUI,OETR,31.692188,38.731544,2803,U,Asia/Riyadh,airport,OurAirports,Turaif Domestic Airport,ChIJZ8EHGirhExURjLz45wU7CY4,Turaif Domestic Airport Saudi Arabia,3.9,75,not found,1
605,2095,Al Wajh Domestic Airport,Wejh,Saudi Arabia,EJH,OEWJ,26.19860076904297,36.47639846801758,66,U,Asia/Riyadh,airport,OurAirports,Al Wajh Local Airport,ChIJR7SEbzPQsRURSk8c-HBLNoc,"Al Wajh Local Airport, Airport Road, Al Wajh 48717, Saudi Arabia",4.0,60,http://www.saudia.com/portal/site/saudia/MainMenu,1
606,2096,Prince Abdulmohsin Bin Abdulaziz Airport,Yenbo,Saudi Arabia,YNB,OEYN,24.144199,38.0634,26,U,Asia/Riyadh,airport,OurAirports,Prince Abdul Mohsin Bin Abdulaziz Airport,ChIJX_AF0SwJuRURDzDS5o2DChg,"Prince Abdul Mohsin Bin Abdulaziz Airport, Airport Perimeter Rd, Yanbu Al Bahr 46412, Saudi Arabia",4.0,358,https://gaca.gov.sa/,9
607,2097,Abadan Airport,Abadan,Iran,ABD,OIAA,30.371099471999997,48.2282981873,10,E,Asia/Tehran,airport,OurAirports,Abadan International Airport,ChIJ2druTK9axD8Rtr7jpeYRE-U,"Khuzestan Province, Abadan, بلوار بهارستان، Abadan International Airport, Iran",3.8,93,https://abadan.airport.ir/,6
608,2104,Ahwaz Airport,Ahwaz,Iran,AWZ,OIAW,31.3374004364,48.7620010376,66,E,Asia/Tehran,airport,OurAirports,Ahwaz International Airport,ChIJVS_Bd4hgwT8RzODUdfh5wqk,"Khuzestan Province, Ahvaz, استان خوزستان،, فرودگاه، جاده فرودگاه، Ahwaz International Airport, Iran",3.7,101,https://ahwaz.airport.ir/,24
609,2109,Kish International Airport,Kish Island,Iran,KIH,OIBK,26.526199340799998,53.9802017212,101,E,Asia/Tehran,airport,OurAirports,Kish International Airport,ChIJkVUiBnGpUD4R7T1rfDcbm4Y,"Hormozgan Province, Kish, Airport Blvd, Kish International Airport (KIH), Iran",3.8,158,http://www.kishairport.ir/,16
610,2112,Sirri Island Airport,Siri Island,Iran,SXI,OIBS,25.908899307250977,54.53939819335938,43,E,Asia/Tehran,airport,OurAirports,Siri Island Airport,ChIJIxzQJEkJWT4RoBETUIz75ww,"Hormozgan Province, Siri, Azar Pad Street, Siri Island Airport, Iran",3.7,53,not found,1
611,2121,Esfahan Shahid Beheshti International Airport,Esfahan,Iran,IFN,OIFM,32.75080108642578,51.86130142211914,5059,E,Asia/Tehran,airport,OurAirports,Shahid Beheshti International Airport Isfahan,ChIJf1eLrYdSvD8R0QBDJQXXrAU,"Isfahan Province, Isfahan, بزرگراه شهرک صنعتی جی، Shahid Beheshti International Airport Isfahan, Iran",3.6,124,https://isfahan.airport.ir/,20
612,2131,Mehrabad International Airport,Teheran,Iran,THR,OIII,35.68920135498047,51.31340026855469,3962,E,Asia/Tehran,airport,OurAirports,Mehrabad International Airport,ChIJm4Idv4D-jT8RMDi0Fy7CJbc,"Mehrabad International Airport (THR), Tehran, Iran",3.6,393,http://mehrabad.airport.ir/,62
613,2134,Bandar Abbas International Airport,Bandar Abbas,Iran,BND,OIKB,27.218299865722656,56.37779998779297,22,E,Asia/Tehran,airport,OurAirports,Bandar Abbas International Airport,ChIJE1Njz17X-T4RfeKPytNvXZs,"Hormozgan Province, Bandar Abbas, چهار راه پگاه, Bandar Abbas International Airport, Iran",3.7,51,https://bandarabbas.airport.ir/,19
614,2136,Kerman Airport,Kerman,Iran,KER,OIKK,30.2744007111,56.9510993958,5741,E,Asia/Tehran,airport,OurAirports,Kerman International Airport,ChIJybGUnYMfAj8RoASeVjKMUco,"Kerman Province, Kerman, Jomhouri Blvd, Kerman International Airport (KER), Iran",3.9,53,http://kerman.airport.ir/,4
615,2157,Shiraz Shahid Dastghaib International Airport,Shiraz,Iran,SYZ,OISS,29.53919982910156,52.58980178833008,4920,E,Asia/Tehran,airport,OurAirports,Shahid Dastgheyb Shiraz International Airport,ChIJyXEiJMRzsj8RCAlbxXjuHeU,"Shiraz, 86، Shahid Dastgheyb Shiraz International Airport, Iran",3.8,157,http://shiraz.airport.ir/,39
616,2162,Tabriz International Airport,Tabriz,Iran,TBZ,OITT,38.1338996887207,46.23500061035156,4459,E,Asia/Tehran,airport,OurAirports,Tabriz International Airport,ChIJo4wb7L4GGkARsEmFRfe8n2c,"East Azerbaijan Province, Tabriz, Bolvar-e-Shahid Khalaban Babayi, Tabriz International Airport (TBZ), Iran",4.3,119,http://tabriz.airport.ir,15
617,2170,Queen Alia International Airport,Amman,Jordan,AMM,OJAI,31.7226009369,35.9931983948,2395,E,Asia/Amman,airport,OurAirports,Queen Alia International Airport,ChIJG9NJ4QJUGxUR_JWzrypSOBs,"Queen Alia International Airport, Amman, Jordan",4.2,2731,http://www.qaiairport.com/,111
618,2176,Kuwait International Airport,Kuwait,Kuwait,KWI,OKBK,29.226600646972656,47.96889877319336,206,U,Asia/Kuwait,airport,OurAirports,Kuwait International Airport,ChIJc6gLVBuZzz8Rip-IMNx13o8,"Kuwait International Airport, Gazali Expressway Kuwait International Airport Jeleeb، Kuwait",3.4,2786,http://www.dgca.gov.kw/,120
619,2177,Beirut Rafic Hariri International Airport,Beirut,Lebanon,BEY,OLBA,33.820899963378906,35.488399505615234,87,E,Asia/Beirut,airport,OurAirports,Beirut-Rafic Hariri International Airport,ChIJS_KETokZHxURHEKqz1YpWeU,"Beirut-Rafic Hariri International Airport, Beirut, Lebanon",3.5,1794,http://www.beirutairport.gov.lb/,67
620,2179,Abu Dhabi International Airport,Abu Dhabi,United Arab Emirates,AUH,OMAA,24.433000564575195,54.651100158691406,88,U,Asia/Dubai,airport,OurAirports,Abu Dhabi International Airport,ChIJ73EMkN5IXj4RXnVtI3mZN5s,Abu Dhabi International Airport (AUH) - Abu Dhabi - United Arab Emirates,4.1,4861,http://www.abudhabiairport.ae/,241
621,2180,Bateen Airport,Abu Dhabi,United Arab Emirates,AZI,OMAD,24.428300857543945,54.45809936523438,16,U,Asia/Dubai,airport,OurAirports,Al Bateen Executive Airport,ChIJ06QO1EFCXj4RhYGMu8zHuIc,Al Bateen Executive Airport (AZI) - Abu Dhabi - United Arab Emirates,4.5,119,http://www.albateenairport.ae/english/,4
622,2188,Dubai International Airport,Dubai,United Arab Emirates,DXB,OMDB,25.252799987800003,55.3643989563,62,U,Asia/Dubai,airport,OurAirports,Dubai International Airport,ChIJaQ4mkwZdXz4R6e5IegDUleY,Dubai International Airport (DXB) - Dubai - United Arab Emirates,4.4,17358,http://www.dubaiairports.ae/,356
623,2189,Fujairah International Airport,Fujeirah,United Arab Emirates,FJR,OMFJ,25.112199783325195,56.32400131225586,152,U,Asia/Dubai,airport,OurAirports,Fujairah International Airport,ChIJsUVqabL59D4RXGU0a9cZEq0,Fujairah International Airport - Fujairah - United Arab Emirates,3.7,89,http://www.fujairah-airport.com/,1
624,2191,Sharjah International Airport,Sharjah,United Arab Emirates,SHJ,OMSJ,25.32859992980957,55.5172004699707,111,U,Asia/Dubai,airport,OurAirports,Sharjah International Airport,ChIJZxJZGNFbXz4RsyO_L8lXYS8,Sharjah International Airport - Sharjah - United Arab Emirates,3.8,1863,http://www.sharjahairport.ae/,97
625,2192,Khasab Air Base,Khasab,Oman,KHS,OOKB,26.17099952697754,56.2406005859375,100,U,Asia/Muscat,airport,OurAirports,Khasab Airport,ChIJlySkurH19j4RvbgNnNi1gdY,"Khasab Airport, Airport Rd, Al Khasab, Oman",3.7,125,https://www.omanairports.co.om/,1
626,2194,Muscat International Airport,Muscat,Oman,MCT,OOMS,23.593299865722656,58.284400939941406,48,U,Asia/Muscat,airport,OurAirports,Muscat International Airport,ChIJR5CSsAP-jT4RF9l9K0nK5yo,"Muscat International Airport, Muscat, Oman",4.3,3865,https://www.omanairports.co.om/,104
627,2195,Salalah Airport,Salalah,Oman,SLL,OOSA,17.038700103759766,54.09130096435547,73,U,Asia/Muscat,airport,OurAirports,Salalah Airport,ChIJUaT-MHPg0z0REa-AuZJpmI8,"Salalah Airport, Salalah, Oman",4.3,449,http://salalahairport.co.om/,7
628,2202,Faisalabad International Airport,Faisalabad,Pakistan,LYP,OPFA,31.364999771118164,72.99479675292969,591,N,Asia/Karachi,airport,OurAirports,Faisalabad International Airport,ChIJOSXGyqFcIjkRP9qCNXPICJo,"Faisalabad International Airport, Airport Rd, Faislabad Airport, Faisalabad, Punjab, Pakistan",3.9,363,http://www.faisalabadairport.com.pk/,2
629,2203,Gwadar International Airport,Gwadar,Pakistan,GWD,OPGD,25.23329925537109,62.32949829101562,36,N,Asia/Karachi,airport,OurAirports,Gwadar International Airport,ChIJI9eW_nUcvz4ReekYcfac4jc,"Gwadar International Airport, Airport Road، Gwadar, Balochistan, Pakistan",4.3,168,http://www.caapakistan.com.pk/,3
630,2204,Gilgit Airport,Gilgit,Pakistan,GIL,OPGT,35.918800354003906,74.33360290527344,4796,N,Asia/Karachi,airport,OurAirports,Gilgit Airport,ChIJFUWjxh825jgRrJc3fdJejMs,"Gilgit Airport, Airport Rd, Gilgit",4.3,188,not found,1
631,2206,Jinnah International Airport,Karachi,Pakistan,KHI,OPKC,24.9065,67.160797,100,N,Asia/Karachi,airport,OurAirports,Jinnah International Airport,ChIJZWbHLsc5sz4RiMlTFIIdXew,"Jinnah International Airport, Airport Road, Faisal Cantonment, Karachi, Karachi City, Sindh, Pakistan",4.1,2020,http://karachiairport.com.pk/,62
632,2207,Alama Iqbal International Airport,Lahore,Pakistan,LHE,OPLA,31.5216007232666,74.40360260009766,712,N,Asia/Karachi,airport,OurAirports,Allama Iqbal International Airport,ChIJ5z8s8n0PGTkRA2uqQNr_140,"Allama Iqbal International Airport, Airport Rd, Cantt, Lahore, Punjab 54000, Pakistan",4.1,2475,http://lahoreairport.com.pk/,56
633,2214,Multan International Airport,Multan,Pakistan,MUX,OPMT,30.20319938659668,71.41909790039062,403,N,Asia/Karachi,airport,OurAirports,Multan International Airport,ChIJ22SBCDcyOzkRe8YTAy-PxU4,"Multan International Airport, Airport Road, Multan, Punjab 60000, Pakistan",4.2,688,http://www.multaninternationalairport.com.pk/,12
634,2219,Peshawar International Airport,Peshawar,Pakistan,PEW,OPPS,33.993900299072266,71.51460266113281,1158,N,Asia/Karachi,airport,OurAirports,Peshawar International Airport,ChIJF6XueXQX2TgRuCONda8msHQ,"Peshawar International Airport, Airport Rd, Abdarra, Peshawar, Khyber Pakhtunkhwa 52000, Pakistan",3.9,196,http://www.peshawarairport.com.pk/,30
635,2221,Quetta International Airport,Quetta,Pakistan,UET,OPQT,30.251399993896484,66.93779754638672,5267,N,Asia/Karachi,airport,OurAirports,Quetta International Airport Flight Inquiry,ChIJ8aBphjoe0z4Rxc95JqEMklw,"Quetta International Airport Flight Inquiry, 12 km south-west، Airport Rd, Quetta, Balochistan, Pakistan",4.0,196,https://www.caapakistan.com.pk/timeline/quetta/timeline-quetta.aspx,14
636,2222,Shaikh Zaid Airport,Rahim Yar Khan,Pakistan,RYK,OPRK,28.383899688720703,70.27960205078125,271,N,Asia/Karachi,airport,OurAirports,شیخ زاید بین الاقوامی ہوائی اڈا,ChIJdW3OMPNcNzkR6qhR5a5gX68,"Shaikh Zayed International Airport, Civil Aviation Authority، Rahim Yar Khan, Punjab 64200, Pakistan",4.0,130,http://www.facebook.com/Sziap/,3
637,2227,Sukkur Airport,Sukkur,Pakistan,SKZ,OPSK,27.72200012207031,68.79170227050781,196,N,Asia/Karachi,airport,OurAirports,Sukkur Airport,ChIJ6-ZZzEjTNTkRGj3MpaxssaM,"Sukkur Airport, Airport Rd, Sukkur, Sindh, Pakistan",3.7,77,not found,6
638,2244,Saipan International Airport,Saipan,Northern Mariana Islands,SPN,PGSN,15.119000000000002,145.729004,215,U,Pacific/Saipan,airport,OurAirports,Saipan International Airport,ChIJR5WKTLuz2GYRidumxIXV4rk,"Saipan International Airport (SPN), I Fadang, Saipan 96950, CNMI",3.5,152,http://cpa.gov.mp/spnapt.asp,10
639,2246,Antonio B. Won Pat International Airport,Agana,Guam,GUM,PGUM,13.4834003448,144.796005249,298,U,Pacific/Guam,airport,OurAirports,Antonio B. Won Pat International Airport,ChIJPRUKhrCCH2cRnYdOC-RLG5c,"Antonio B. Won Pat International Airport, 355 Chalan Pasaheru B224-A, Tamuning, 96913, Guam",3.4,417,https://www.guamairport.com/,35
640,2252,Cassidy International Airport,Kiritimati,Kiribati,CXI,PLCH,1.9861600399017327,-157.35000610351562,5,U,\N,airport,OurAirports,Cassidy International Airport,ChIJ01wSMTZ1-HkRdS62AakJq5k,"Cassidy International Airport (CXI), KI, Kiribati",4.0,73,not found,4
641,2256,Babelthuap Airport,Babelthuap,Palau,ROR,PTRO,7.3673100000000025,134.544236,176,U,Pacific/Palau,airport,OurAirports,Palau International Airport,ChIJoyrHV6Jy1TIRbXig9QdZZn4,"Palau International Airport, Airai, Palau",4.0,138,https://www.palau-airport.com/,10
642,2259,Kinmen Airport,Kinmen,Taiwan,KNH,RCBS,24.4279,118.359001,93,U,Asia/Taipei,airport,OurAirports,Kinmen Airport,ChIJ83vpvbqjFDQRJDlzCLzNZeg,"Kinmen Airport (KNH), No. 2號尚義機場 Jinhu Township, Kinmen County, 891",4.3,451,http://www.kma.gov.tw/,5
643,2262,Taitung Airport,Fengnin,Taiwan,TTT,RCFN,22.7549991607666,121.10199737548828,143,U,Asia/Taipei,airport,OurAirports,Taitung Airport,ChIJSav2ZqG5bzQRfyYPmkXfKRQ,"Taitung Airport, No. 1100號, Minhang Road, Taitung City, Taitung County, Taiwan 950",4.1,194,http://www.tta.gov.tw/,1
644,2264,Kaohsiung International Airport,Kaohsiung,Taiwan,KHH,RCKH,22.57710075378418,120.3499984741211,31,U,Asia/Taipei,airport,OurAirports,Kaohsiung International Airport,ChIJmbv2P84cbjQRKdFFacSu6hw,"Kaohsiung International Airport (KHH), Zhongshan 4th Road, Xiaogang District, Kaohsiung City, Taiwan 812",4.2,1533,http://www.kia.gov.tw/,65
645,2268,Taichung Ching Chuang Kang Airport,Taichung,Taiwan,RMQ,RCMQ,24.26469993591309,120.62100219726562,663,N,Asia/Taipei,airport,OurAirports,Taichung International Airport,ChIJcQOEX1MRaTQRJFCKXjMQZFg,"Taichung International Airport, No. 168號, Lane 598, Section 1, Zhonghang Road, Shalu District, Taichung City, Taiwan 43348",3.8,1088,https://www.tca.gov.tw/cht/index.php?,29
646,2270,Tainan Airport,Tainan,Taiwan,TNN,RCNN,22.95039939880371,120.20600128173828,63,U,Asia/Taipei,airport,OurAirports,Tainan Airport,ChIJdyd5cU90bjQRj_9JBLfjaQs,"Tainan Airport, No. 775號, Jichang Road, South District, Tainan City, Taiwan 702",3.8,212,http://www.tna.gov.tw/,1
647,2272,Makung Airport,Makung,Taiwan,MZG,RCQC,23.568700790405273,119.62799835205078,103,U,Asia/Taipei,airport,OurAirports,Penghu Airport,ChIJK9SkLB9FbDQRAfuWHLnq9_w,"Penghu Airport, No. 126-5隘門村 Huxi Township, Penghu County, Taiwan 88593",4.3,451,http://www.mkport.gov.tw/,5
648,2275,Taipei Songshan Airport,Taipei,Taiwan,TSA,RCSS,25.06940078735352,121.552001953125,18,U,Asia/Taipei,airport,OurAirports,Taipei Songshan Airport,ChIJWSYUpPGrQjQROop1ttwNGJM,"Taipei Songshan Airport (TSA), No. 340-9, DunHua N Rd, Songshan District, Taipei City, Taiwan 10548",4.3,1635,https://www.tsa.gov.tw/tsa/zh/home.aspx,40
649,2276,Taiwan Taoyuan International Airport,Taipei,Taiwan,TPE,RCTP,25.0777,121.233002,106,U,Asia/Taipei,airport,OurAirports,Taiwan Taoyuan International Airport,ChIJ1RXSYsCfQjQRCbG1qZC2o3A,"Taiwan Taoyuan International Airport (TPE), No. 9, Hangzhan S Rd, Dayuan District, Taoyuan City, Taiwan 33758",4.1,5485,http://www.taoyuan-airport.com/,264
650,2278,Hualien Airport,Hualien,Taiwan,HUN,RCYU,24.02309989929199,121.61799621582031,52,U,Asia/Taipei,airport,OurAirports,Hualien Airport,ChIJVWOIXhqeaDQRGLwBakOzn44,"Hualien Airport (HUN), No. 1號機場巷 Xincheng Township, Hualien County, Taiwan 971",4.0,166,https://www.hulairport.gov.tw/,4
651,2279,Narita International Airport,Tokyo,Japan,NRT,RJAA,35.764701843299996,140.386001587,141,U,Asia/Tokyo,airport,OurAirports,Narita International Airport,ChIJVze90XnzImARoRp3YqEpbtU,"Narita International Airport (NRT), 1-1 Furugome, Narita, Chiba 282-0004, Japan",4.2,5356,https://www.narita-airport.jp/jp/,286
652,2280,Matsumoto Airport,Matsumoto,Japan,MMJ,RJAF,36.16680145263672,137.92300415039062,2182,U,Asia/Tokyo,airport,OurAirports,Shinshu-Matsumoto Airport,ChIJMaHqpfwPHWARyCD3cuB3ov0,"Shinshu-Matsumoto Airport, 8909番地 Kukohigashi, Matsumoto, Nagano 390-1132, Japan",3.6,139,http://www.matsumoto-airport.co.jp/,2
653,2281,Hyakuri Airport,Ibaraki,Japan,IBR,RJAH,36.181098938000005,140.414993286,105,U,Asia/Tokyo,airport,OurAirports,Ibaraki Airport,ChIJ6y2R4EY_ImARm0FNSnphAuQ,"Ibaraki Airport, 1601-55 Yozawa, Omitama, Ibaraki 311-3416, Japan",3.9,490,http://www.ibaraki-airport.net/,5
